player_name,normalized_player_name,club_name,normalized_club_name,decade,position,player_id,club_id,club_decade_id,nationality,effective_rating
Marlon,marlon,Shakhtar Donetsk,shakhtar donetsk,2020s,Defender - Centre-Back,273236,660,660_shakhtar_donetsk_2020s,Brazil,57.4
Artur Rudko,artur rudko,Shakhtar Donetsk,shakhtar donetsk,2020s,Goalkeeper,129646,660,660_shakhtar_donetsk_2020s,Ukraine,57.1
Vyacheslav Churko,vyacheslav churko,Shakhtar Donetsk,shakhtar donetsk,2020s,Midfield - Attacking Midfield,131553,660,660_shakhtar_donetsk_2020s,Ukraine  Hungary,51.2
Andriy Boryachuk,andriy boryachuk,Shakhtar Donetsk,shakhtar donetsk,2020s,Attack - Centre-Forward,203854,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Yevgen Grytsenko,yevgen grytsenko,Shakhtar Donetsk,shakhtar donetsk,2020s,Goalkeeper,354715,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Andriy Kulakov,andriy kulakov,Shakhtar Donetsk,shakhtar donetsk,2020s,Attack - Centre-Forward,404848,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Vladyslav Vakula,vladyslav vakula,Shakhtar Donetsk,shakhtar donetsk,2020s,Attack - Left Winger,526578,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Danylo Goncharuk,danylo goncharuk,Shakhtar Donetsk,shakhtar donetsk,2020s,Attack - Centre-Forward,669310,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Mark Mampassi,mark mampassi,Shakhtar Donetsk,shakhtar donetsk,2020s,Defender - Centre-Back,712857,660,660_shakhtar_donetsk_2020s,Russia  Congo,51.2
Danylo Udod,danylo udod,Shakhtar Donetsk,shakhtar donetsk,2020s,Defender - Centre-Back,717198,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Denys Barchenko,denys barchenko,Shakhtar Donetsk,shakhtar donetsk,2020s,Goalkeeper,717410,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Denys Shostak,denys shostak,Shakhtar Donetsk,shakhtar donetsk,2020s,Midfield - Attacking Midfield,726016,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Luka Latsabidze,luka latsabidze,Shakhtar Donetsk,shakhtar donetsk,2020s,Defender - Centre-Back,809899,660,660_shakhtar_donetsk_2020s,Georgia,51.2
Novatus Miroshi,novatus miroshi,Shakhtar Donetsk,shakhtar donetsk,2020s,Midfield - Defensive Midfield,833315,660,660_shakhtar_donetsk_2020s,Tanzania,51.2
Mykola Ogarkov,mykola ogarkov,Shakhtar Donetsk,shakhtar donetsk,2020s,Defender - Centre-Back,935053,660,660_shakhtar_donetsk_2020s,Ukraine,51.2
Denil Castillo,denil castillo,Shakhtar Donetsk,shakhtar donetsk,2020s,Midfield - Central Midfield,941418,660,660_shakhtar_donetsk_2020s,Ecuador,51.2
Lucas Ferreira,lucas ferreira,Shakhtar Donetsk,shakhtar donetsk,2020s,Attack - Right Winger,1219849,660,660_shakhtar_donetsk_2020s,Brazil,51.2
Dmytro Chygrynskyi,dmytro chygrynskyi,Shakhtar Donetsk,shakhtar donetsk,2020s,Defender - Centre-Back,25732,660,660_shakhtar_donetsk_2020s,Ukraine,45.6
Yuriy Sak,yuriy sak,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Defensive Midfield,86933,6992,6992_chornomorets_odesa_1990s,Ukraine,81.8
Yuriy Seleznyov,yuriy seleznyov,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Central Midfield,92461,6992,6992_chornomorets_odesa_1990s,Ukraine,79.3
Sergiy Dolganskyi,sergiy dolganskyi,Chornomorets Odesa,chornomorets odesa,1990s,Goalkeeper,24004,6992,6992_chornomorets_odesa_1990s,Ukraine,75.3
Oleksandr Shutov,oleksandr shutov,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Right Midfield,25917,6992,6992_chornomorets_odesa_1990s,Ukraine,73.5
Sergiy Kovalets,sergiy kovalets,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Attacking Midfield,107039,6992,6992_chornomorets_odesa_1990s,Ukraine,72.9
Vyacheslav Tereshchenko,vyacheslav tereshchenko,Chornomorets Odesa,chornomorets odesa,1990s,Attack - Centre-Forward,27215,6992,6992_chornomorets_odesa_1990s,Ukraine,72.6
Oleksandr Kozakevich,oleksandr kozakevich,Chornomorets Odesa,chornomorets odesa,1990s,Attack,169752,6992,6992_chornomorets_odesa_1990s,Ukraine,71.5
Volodymyr Gapon,volodymyr gapon,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Defensive Midfield,96897,6992,6992_chornomorets_odesa_1990s,Ukraine,71.1
Ruslan Vasylkiv,ruslan vasylkiv,Chornomorets Odesa,chornomorets odesa,1990s,Defender,123760,6992,6992_chornomorets_odesa_1990s,Ukraine,67.9
Konstantin Kamnev,konstantin kamnev,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Right Midfield,493850,6992,6992_chornomorets_odesa_1990s,Ukraine  Russia,61.9
Dmytro Karyaka,dmytro karyaka,Chornomorets Odesa,chornomorets odesa,1990s,Midfield,855951,6992,6992_chornomorets_odesa_1990s,Ukraine,61.9
Oleksandr Gumenyuk,oleksandr gumenyuk,Chornomorets Odesa,chornomorets odesa,1990s,Goalkeeper,97319,6992,6992_chornomorets_odesa_1990s,Ukraine,58.6
Oleksandr Golokolosov,oleksandr golokolosov,Chornomorets Odesa,chornomorets odesa,1990s,Attack - Centre-Forward,253201,6992,6992_chornomorets_odesa_1990s,Ukraine,51.2
Oleksandr Sobkovych,oleksandr sobkovych,Chornomorets Odesa,chornomorets odesa,1990s,Midfield - Central Midfield,855964,6992,6992_chornomorets_odesa_1990s,Ukraine,51.2
Kostyantyn Balabanov,kostyantyn balabanov,Chornomorets Odesa,chornomorets odesa,2000s,Attack - Centre-Forward,34766,6992,6992_chornomorets_odesa_2000s,Ukraine,88.5
Pavlo Rebenok,pavlo rebenok,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Left Midfield,43359,6992,6992_chornomorets_odesa_2000s,Ukraine,77
Dmytro Gryshko,dmytro gryshko,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Centre-Back,48989,6992,6992_chornomorets_odesa_2000s,Ukraine,76.2
Vitaliy Lysytskyi,vitaliy lysytskyi,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Centre-Back,24032,6992,6992_chornomorets_odesa_2000s,Ukraine,71.9
Andriy Smalko,andriy smalko,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Central Midfield,58137,6992,6992_chornomorets_odesa_2000s,Ukraine,70.7
Denys Vasin,denys vasin,Chornomorets Odesa,chornomorets odesa,2000s,Attack - Right Winger,49030,6992,6992_chornomorets_odesa_2000s,Ukraine,69.1
Mauricio Saucedo,mauricio saucedo,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Attacking Midfield,73298,6992,6992_chornomorets_odesa_2000s,Bolivia,69.1
Vyacheslav Tereshchenko,vyacheslav tereshchenko,Chornomorets Odesa,chornomorets odesa,2000s,Attack - Centre-Forward,27215,6992,6992_chornomorets_odesa_2000s,Ukraine,67.9
Andriy Kornev,andriy kornev,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Defensive Midfield,43330,6992,6992_chornomorets_odesa_2000s,Ukraine,67.6
Pavel Kirilchik,pavel kirilchik,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Centre-Back,48995,6992,6992_chornomorets_odesa_2000s,Belarus,66.3
Kakhaber Mzhavanadze,kakhaber mzhavanadze,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Right-Back,49011,6992,6992_chornomorets_odesa_2000s,Georgia  Russia,65.5
Yuriy Danchenko,yuriy danchenko,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Left-Back,91704,6992,6992_chornomorets_odesa_2000s,Ukraine,65.5
Oleksandr Babych,oleksandr babych,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Centre-Back,59406,6992,6992_chornomorets_odesa_2000s,Ukraine,64.6
Yevgen Past,yevgen past,Chornomorets Odesa,chornomorets odesa,2000s,Goalkeeper,49016,6992,6992_chornomorets_odesa_2000s,Ukraine,58.6
Sergiy Politylo,sergiy politylo,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Central Midfield,58606,6992,6992_chornomorets_odesa_2000s,Ukraine,58.6
Ruslan Valeev,ruslan valeev,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Attacking Midfield,14872,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Vyacheslav Sviderskyi,vyacheslav sviderskyi,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Centre-Back,15681,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Ruslan Bidnenko,ruslan bidnenko,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Defensive Midfield,15878,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Denys Stoyan,denys stoyan,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Left-Back,43377,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Volodymyr Fedoriv,volodymyr fedoriv,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Right-Back,58002,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Roman Bochkur,roman bochkur,Chornomorets Odesa,chornomorets odesa,2000s,Defender - Centre-Back,58518,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Ivan Bobko,ivan bobko,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Attacking Midfield,62515,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Roman Lutsenko,roman lutsenko,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Right Midfield,74197,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Oleksandr Gumenyuk,oleksandr gumenyuk,Chornomorets Odesa,chornomorets odesa,2000s,Goalkeeper,97319,6992,6992_chornomorets_odesa_2000s,Ukraine,51.2
Aleksandar Trisovic,aleksandar trisovic,Chornomorets Odesa,chornomorets odesa,2000s,Midfield - Left Midfield,17206,6992,6992_chornomorets_odesa_2000s,Serbia,45.6
Oleksiy Khoblenko,oleksiy khoblenko,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,176412,6992,6992_chornomorets_odesa_2010s,Ukraine,82.8
Sergiy Politylo,sergiy politylo,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,58606,6992,6992_chornomorets_odesa_2010s,Ukraine,82.6
Oleksiy Antonov,oleksiy antonov,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,25845,6992,6992_chornomorets_odesa_2010s,Ukraine,82
Ivan Bobko,ivan bobko,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,62515,6992,6992_chornomorets_odesa_2010s,Ukraine,81.8
Dmytro Korkishko,dmytro korkishko,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Left Winger,91380,6992,6992_chornomorets_odesa_2010s,Ukraine,81.2
Vladyslav Kalitvintsev,vladyslav kalitvintsev,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Right Midfield,108710,6992,6992_chornomorets_odesa_2010s,Ukraine  Russia,80.7
Kyrylo Kovalets,kyrylo kovalets,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,140676,6992,6992_chornomorets_odesa_2010s,Ukraine,79.1
Oleksiy Gay,oleksiy gay,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,44361,6992,6992_chornomorets_odesa_2010s,Ukraine,77.7
Mykyta Tatarkov,mykyta tatarkov,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,321417,6992,6992_chornomorets_odesa_2010s,Ukraine,77
Maksym Tretyakov,maksym tretyakov,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Left Winger,248938,6992,6992_chornomorets_odesa_2010s,Ukraine,76.5
Denys Vasin,denys vasin,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Right Winger,49030,6992,6992_chornomorets_odesa_2010s,Ukraine,76.2
Árni Vilhjálmsson,arni vilhjalmsson,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,160109,6992,6992_chornomorets_odesa_2010s,Iceland,75.8
Yevgen Martynenko,yevgen martynenko,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,292570,6992,6992_chornomorets_odesa_2010s,Ukraine,75.1
Volodymyr Tanchyk,volodymyr tanchyk,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Right Midfield,95707,6992,6992_chornomorets_odesa_2010s,Ukraine,73.8
Anderson Mineiro,anderson mineiro,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Left-Back,85964,6992,6992_chornomorets_odesa_2010s,Brazil,73.5
Oleg Danchenko,oleg danchenko,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,257937,6992,6992_chornomorets_odesa_2010s,Ukraine,73.2
Vladyslav Kabaev,vladyslav kabaev,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Left Winger,210689,6992,6992_chornomorets_odesa_2010s,Ukraine,72.6
Mykola Musolitin,mykola musolitin,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Right Winger,383229,6992,6992_chornomorets_odesa_2010s,Ukraine,72.6
Ruslan Babenko,ruslan babenko,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,94928,6992,6992_chornomorets_odesa_2010s,Ukraine,72.2
Denys Norenkov,denys norenkov,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Left-Back,492354,6992,6992_chornomorets_odesa_2010s,Ukraine,72.2
Yevgen Borovyk,yevgen borovyk,Chornomorets Odesa,chornomorets odesa,2010s,Goalkeeper,59024,6992,6992_chornomorets_odesa_2010s,Ukraine,71.3
Oleksandr Gladkyi,oleksandr gladkyi,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,53270,6992,6992_chornomorets_odesa_2010s,Ukraine,70.7
Volodymyr Arzhanov,volodymyr arzhanov,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Right Winger,59982,6992,6992_chornomorets_odesa_2010s,Ukraine,70.7
Yevgen Past,yevgen past,Chornomorets Odesa,chornomorets odesa,2010s,Goalkeeper,49016,6992,6992_chornomorets_odesa_2010s,Ukraine,69.9
Ruslan Fomin,ruslan fomin,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,36238,6992,6992_chornomorets_odesa_2010s,Ukraine,69.1
Sergiy Petko,sergiy petko,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Defensive Midfield,353584,6992,6992_chornomorets_odesa_2010s,Ukraine,69.1
Sergey Samodin,sergey samodin,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,15593,6992,6992_chornomorets_odesa_2010s,Russia,68.6
Pavlo Kutas,pavlo kutas,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,27172,6992,6992_chornomorets_odesa_2010s,Ukraine,67.9
Volodymyr Koval,volodymyr koval,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,123214,6992,6992_chornomorets_odesa_2010s,Ukraine,67.6
Markus Berger,markus berger,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,4678,6992,6992_chornomorets_odesa_2010s,Austria,66.3
Oleksandr Azatskyi,oleksandr azatskyi,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,211313,6992,6992_chornomorets_odesa_2010s,Ukraine,66
Sergiy Nazarenko,sergiy nazarenko,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,24043,6992,6992_chornomorets_odesa_2010s,Ukraine,65.5
Oleksiy Savchenko,oleksiy savchenko,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Defensive Midfield,280234,6992,6992_chornomorets_odesa_2010s,Ukraine,65.5
Valeriy Kutsenko,valeriy kutsenko,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,91549,6992,6992_chornomorets_odesa_2010s,Ukraine,64.6
Yuriy Martyshchuk,yuriy martyshchuk,Chornomorets Odesa,chornomorets odesa,2010s,Goalkeeper,58073,6992,6992_chornomorets_odesa_2010s,Ukraine,64.1
Artur Karnoza,artur karnoza,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,58946,6992,6992_chornomorets_odesa_2010s,Ukraine,63.6
Adolphe Teikeu,adolphe teikeu,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,105362,6992,6992_chornomorets_odesa_2010s,Cameroon,63.6
Vladyslav Khamelyuk,vladyslav khamelyuk,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,567735,6992,6992_chornomorets_odesa_2010s,Ukraine,63.6
Ivan Matyazh,ivan matyazh,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,59249,6992,6992_chornomorets_odesa_2010s,Ukraine,61.9
Léo Veloso,leo veloso,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Left-Back,64360,6992,6992_chornomorets_odesa_2010s,Brazil,61.9
Vitaliy Goshkoderya,vitaliy goshkoderya,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Defensive Midfield,122317,6992,6992_chornomorets_odesa_2010s,Ukraine,61.9
Mikhail Sivakov,mikhail sivakov,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,36364,6992,6992_chornomorets_odesa_2010s,Belarus,58.6
Tiago Terroso,tiago terroso,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Defensive Midfield,65542,6992,6992_chornomorets_odesa_2010s,Portugal,58.6
Boris Tashchy,boris tashchy,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,138292,6992,6992_chornomorets_odesa_2010s,Ukraine  Bulgaria,58.6
Danylo Kanevtsev,danylo kanevtsev,Chornomorets Odesa,chornomorets odesa,2010s,Goalkeeper,248930,6992,6992_chornomorets_odesa_2010s,Ukraine,58.6
Andriy Shtogrin,andriy shtogrin,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Left Winger,581782,6992,6992_chornomorets_odesa_2010s,Ukraine,58.6
Yuriy Romanyuk,yuriy romanyuk,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,428380,6992,6992_chornomorets_odesa_2010s,Ukraine,57.4
Sergiy Lyulka,sergiy lyulka,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,91991,6992,6992_chornomorets_odesa_2010s,Ukraine,56.8
Oleksandr Kapliyenko,oleksandr kapliyenko,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Left-Back,248931,6992,6992_chornomorets_odesa_2010s,Ukraine,56.8
Maksim Shatskikh,maksim shatskikh,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,9798,6992,6992_chornomorets_odesa_2010s,Uzbekistan  Ukraine,51.2
Wojciech Szymanek,wojciech szymanek,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,17613,6992,6992_chornomorets_odesa_2010s,Poland,51.2
Anton Shynder,anton shynder,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Centre-Forward,39253,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Pavlo Rebenok,pavlo rebenok,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Left Midfield,43359,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Mykola Ishchenko,mykola ishchenko,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,58035,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Oleksandr Babych,oleksandr babych,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,59406,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Artem Stargorodskyi,artem stargorodskyi,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,59913,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Yevgen Opanasenko,yevgen opanasenko,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,86931,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Dmytro Nemchaninov,dmytro nemchaninov,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,120262,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Anton Kicha,anton kicha,Chornomorets Odesa,chornomorets odesa,2010s,Attack - Left Winger,155843,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Pavlo Orikhovskyi,pavlo orikhovskyi,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Central Midfield,248936,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Vladyslav Khomutov,vladyslav khomutov,Chornomorets Odesa,chornomorets odesa,2010s,Midfield - Attacking Midfield,435665,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Oleg Sokolov,oleg sokolov,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,577844,6992,6992_chornomorets_odesa_2010s,Ukraine,51.2
Vyacheslav Velev,vyacheslav velev,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,672802,6992,6992_chornomorets_odesa_2010s,Ukraine  Bulgaria,51.2
Yaroslav Oliynyk,yaroslav oliynyk,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Right-Back,90768,6992,6992_chornomorets_odesa_2010s,Ukraine,45.4
Rizvan Ablitarov,rizvan ablitarov,Chornomorets Odesa,chornomorets odesa,2010s,Defender - Centre-Back,58922,6992,6992_chornomorets_odesa_2010s,Ukraine  Uzbekistan,45.1
Artur Avagimyan,artur avagimyan,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Attacking Midfield,244904,6992,6992_chornomorets_odesa_2020s,Ukraine  Armenia,83.4
Andriy Shtogrin,andriy shtogrin,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,581782,6992,6992_chornomorets_odesa_2020s,Ukraine,82.2
Ziguy Badibanga,ziguy badibanga,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,124025,6992,6992_chornomorets_odesa_2020s,Belgium  DR Congo,81.2
Ilya Putrya,ilya putrya,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Right-Back,396400,6992,6992_chornomorets_odesa_2020s,Ukraine,80.7
Orest Kuzyk,orest kuzyk,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,353252,6992,6992_chornomorets_odesa_2020s,Ukraine,80.5
Danyil Alefirenko,danyil alefirenko,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,755174,6992,6992_chornomorets_odesa_2020s,Ukraine,78.3
Vitaliy Yermakov,vitaliy yermakov,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,169260,6992,6992_chornomorets_odesa_2020s,Ukraine,76.7
Maksym Bragaru,maksym bragaru,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,695310,6992,6992_chornomorets_odesa_2020s,Ukraine,75.3
Oleksandr Vasyliev,oleksandr vasyliev,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,173079,6992,6992_chornomorets_odesa_2020s,Ukraine,74.3
Denis Yanakov,denis yanakov,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,404851,6992,6992_chornomorets_odesa_2020s,Ukraine,74.3
Bogdan Boychuk,bogdan boychuk,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,337198,6992,6992_chornomorets_odesa_2020s,Ukraine,74
Yevgeniy Skyba,yevgeniy skyba,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,1052374,6992,6992_chornomorets_odesa_2020s,Ukraine,74
Oleksandr Demchenko,oleksandr demchenko,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,463845,6992,6992_chornomorets_odesa_2020s,Ukraine,73.5
Oleksiy Khoblenko,oleksiy khoblenko,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,176412,6992,6992_chornomorets_odesa_2020s,Ukraine,72.9
Guy Hadida,guy hadida,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,378972,6992,6992_chornomorets_odesa_2020s,Israel  Portugal,72.2
Dmytro Yusov,dmytro yusov,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,242854,6992,6992_chornomorets_odesa_2020s,Ukraine,71.5
Vladyslav Vanat,vladyslav vanat,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,631821,6992,6992_chornomorets_odesa_2020s,Ukraine,71.1
Yevgeniy Isaenko,yevgeniy isaenko,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,539441,6992,6992_chornomorets_odesa_2020s,Ukraine,70.7
Mykola Mykhaylenko,mykola mykhaylenko,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Defensive Midfield,626475,6992,6992_chornomorets_odesa_2020s,Ukraine,70.7
Kiril Popov,kiril popov,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,726035,6992,6992_chornomorets_odesa_2020s,Ukraine,70.2
Jon Sporn,jon sporn,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,356936,6992,6992_chornomorets_odesa_2020s,Slovenia,69.6
Sergiy Kravchenko,sergiy kravchenko,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,59076,6992,6992_chornomorets_odesa_2020s,Ukraine,69.1
Vladyslav Bugay,vladyslav bugay,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,396411,6992,6992_chornomorets_odesa_2020s,Ukraine,68.6
Yevgeniy Smyrnyi,yevgeniy smyrnyi,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,396532,6992,6992_chornomorets_odesa_2020s,Ukraine,68.6
Volodymyr Salyuk,volodymyr salyuk,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Centre-Back,930106,6992,6992_chornomorets_odesa_2020s,Ukraine,68.6
Danylo Varakuta,danylo varakuta,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,678503,6992,6992_chornomorets_odesa_2020s,Ukraine,68.2
Samson Iyede,samson iyede,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,421636,6992,6992_chornomorets_odesa_2020s,Nigeria,67.9
Bogdan Butko,bogdan butko,Chornomorets Odesa,chornomorets odesa,2020s,Defender - Right-Back,94922,6992,6992_chornomorets_odesa_2020s,Ukraine,67.2
Ivan Petryak,ivan petryak,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Left Winger,203074,6992,6992_chornomorets_odesa_2020s,Ukraine,66.7
Ilya Shevtsov,ilya shevtsov,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Centre-Forward,383198,6992,6992_chornomorets_odesa_2020s,Ukraine,65.5
Sergiy Politylo,sergiy politylo,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Central Midfield,58606,6992,6992_chornomorets_odesa_2020s,Ukraine,64.6
Vladyslav Naumets,vladyslav naumets,Chornomorets Odesa,chornomorets odesa,2020s,Attack - Right Winger,404845,6992,6992_chornomorets_odesa_2020s,Ukraine,64.6
Denys Kuzyk,denys kuzyk,Chornomorets Odesa,chornomorets odesa,2020s,Midfield - Right Midfield,723621,6992,6992_chornomorets_odesa_2020s,Ukraine,64.6
Dmitriy Nepogodov,dmitriy nepogodov,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,77847,6992,6992_chornomorets_odesa_2020s,Kazakhstan  Ukraine,64.1
Artur Rudko,artur rudko,Chornomorets Odesa,chornomorets odesa,2020s,Goalkeeper,129646,6992,6992_chornomorets_odesa_2020s,Ukraine,62.9
